APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price
Akole,soybean,Akole:soybean,2016-03-01,3375.0,1,3366.6666666666665
Akole,soybean,Akole:soybean,2016-04-01,3683.0,2,3649.6666666666665
Akole,soybean,Akole:soybean,2016-05-01,3525.0,2,3491.6666666666665
Akole,soybean,Akole:soybean,2016-06-01,3500.0,2,3466.6666666666665
Akole,soybean,Akole:soybean,2016-07-01,3475.0,3,3537.5
Akole,soybean,Akole:soybean,2016-08-01,3425.0,3,3487.5
Akole,soybean,Akole:soybean,2016-09-01,3000.0,3,3062.5
Akole,soybean,Akole:soybean,2016-10-01,2875.0,4,2877.75
Akole,soybean,Akole:soybean,2016-11-01,2806.0,4,2808.75
Akole,onion,Akole:onion,2014-09-01,1250.0,3,1270.8646614862303
Akole,onion,Akole:onion,2014-10-01,1230.0,4,1272.5968464086166
Akole,onion,Akole:onion,2014-11-01,1052.0,4,1088.4324247332233
Akole,onion,Akole:onion,2014-12-01,1204.0,4,1245.6964252650198
Akole,onion,Akole:onion,2015-01-01,738.0,1,750.9516523871772
Akole,onion,Akole:onion,2015-02-01,1222.0,1,1243.445689996112
Akole,onion,Akole:onion,2015-03-01,1278.0,1,1300.428471207063
Akole,onion,Akole:onion,2015-04-01,849.0,2,827.7220947350586
Akole,onion,Akole:onion,2015-05-01,1015.0,2,989.5617504783091
Akole,onion,Akole:onion,2015-06-01,1651.0,2,1609.6221182657027
Akole,onion,Akole:onion,2015-07-01,2103.25,3,2138.3568794167313
Akole,onion,Akole:onion,2015-08-01,2103.25,3,2138.3568794167313
Akole,onion,Akole:onion,2015-09-01,2103.25,3,2138.3568794167313
Akole,onion,Akole:onion,2015-10-01,2103.25,4,2176.088875779612
Akole,onion,Akole:onion,2015-11-01,1464.0,4,1514.7006367009874
Akole,onion,Akole:onion,2015-12-01,929.0,4,961.1727400923616
Akole,onion,Akole:onion,2016-01-01,802.0,1,816.0748309139785
Akole,onion,Akole:onion,2016-02-01,768.0,1,781.4781423216153
Akole,onion,Akole:onion,2016-03-01,712.0,1,724.4953611106642
Akole,onion,Akole:onion,2016-04-01,662.0,2,645.4087476026016
Akole,onion,Akole:onion,2016-05-01,612.0,2,596.6618633425863
Akole,onion,Akole:onion,2016-06-01,754.0,2,735.1030146410296
Akole,onion,Akole:onion,2016-07-01,697.0,3,708.6341352447221
Akole,onion,Akole:onion,2016-08-01,682.0,3,693.3837593068872
Akole,onion,Akole:onion,2016-09-01,485.0,3,493.0954886566574
Akole,onion,Akole:onion,2016-10-01,589.0,4,609.3980020607115
Akole,onion,Akole:onion,2016-11-01,660.0,4,682.8568444143796
Jamkhed,bajri,Jamkhed:bajri,2014-09-01,1400.0,3,1392.5
Jamkhed,bajri,Jamkhed:bajri,2014-10-01,1416.0,4,1401.5833333333333
Jamkhed,bajri,Jamkhed:bajri,2014-11-01,1411.0,4,1396.5833333333333
Jamkhed,bajri,Jamkhed:bajri,2014-12-01,1394.0,4,1379.5833333333333
Jamkhed,bajri,Jamkhed:bajri,2015-01-01,1394.0,1,1415.0
Jamkhed,bajri,Jamkhed:bajri,2015-02-01,1376.0,1,1397.0
Jamkhed,bajri,Jamkhed:bajri,2015-03-01,1375.0,1,1396.0
Jamkhed,bajri,Jamkhed:bajri,2015-04-01,1375.0,2,1359.6666666666667
Jamkhed,bajri,Jamkhed:bajri,2015-05-01,1375.0,2,1359.6666666666667
Jamkhed,bajri,Jamkhed:bajri,2015-06-01,1372.0,2,1356.6666666666667
Jamkhed,bajri,Jamkhed:bajri,2015-07-01,1431.0,3,1423.5
Jamkhed,bajri,Jamkhed:bajri,2015-08-01,1485.0,3,1477.5
Jamkhed,bajri,Jamkhed:bajri,2015-09-01,1537.0,3,1529.5
Jamkhed,bajri,Jamkhed:bajri,2015-10-01,1520.0,4,1505.5833333333333
Jamkhed,bajri,Jamkhed:bajri,2015-11-01,1560.0,4,1545.5833333333333
Jamkhed,bajri,Jamkhed:bajri,2015-12-01,1716.0,4,1701.5833333333333
Jamkhed,bajri,Jamkhed:bajri,2016-01-01,1536.0,1,1557.0
Jamkhed,bajri,Jamkhed:bajri,2016-02-01,1502.0,1,1523.0
Jamkhed,bajri,Jamkhed:bajri,2016-03-01,1483.0,1,1504.0
Jamkhed,bajri,Jamkhed:bajri,2016-04-01,1627.0,2,1611.6666666666667
Jamkhed,bajri,Jamkhed:bajri,2016-05-01,1650.0,2,1634.6666666666667
Jamkhed,bajri,Jamkhed:bajri,2016-06-01,1670.0,2,1654.6666666666667
Jamkhed,bajri,Jamkhed:bajri,2016-07-01,1770.0,3,1762.5
Jamkhed,bajri,Jamkhed:bajri,2016-08-01,1663.0,3,1655.5
Jamkhed,bajri,Jamkhed:bajri,2016-09-01,1595.0,3,1587.5
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2014-09-01,2168.0,3,2169.0
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2014-10-01,2136.0,4,2130.953125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2014-11-01,2105.0,4,2099.953125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2014-12-01,2055.0,4,2049.953125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-01-01,2038.0,1,2023.8125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-02-01,2045.0,1,2030.8125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-03-01,2037.0,1,2022.8125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-04-01,2056.0,2,2078.8333333333335
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-05-01,2061.0,2,2083.8333333333335
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-06-01,2121.0,2,2143.8333333333335
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-07-01,2066.0,3,2067.0
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-08-01,2086.0,3,2087.0
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-09-01,2109.0,3,2110.0
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-10-01,2076.0,4,2070.953125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-11-01,2067.0,4,2061.953125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2015-12-01,2073.0,4,2067.953125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-01-01,2261.25,1,2247.0625
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-02-01,2261.25,1,2247.0625
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-03-01,2261.25,1,2247.0625
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-04-01,2200.0,2,2222.8333333333335
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-05-01,1903.25,2,1926.0833333333333
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-06-01,1903.25,2,1926.0833333333333
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-07-01,1903.25,3,1904.25
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-08-01,1903.25,3,1904.25
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-09-01,1903.25,3,1904.25
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-10-01,1950.0,4,1944.953125
Jamkhed,wheat(husked),Jamkhed:wheat(husked),2016-11-01,2133.0,4,2127.953125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2014-09-01,2464.0,3,2488.8333333333335
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2014-10-01,2349.0,4,2335.125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2014-11-01,2514.0,4,2500.125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2014-12-01,2468.0,4,2454.125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-01-01,2436.0,1,2459.9166666666665
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-02-01,2079.0,1,2102.9166666666665
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-03-01,2301.0,1,2324.9166666666665
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-04-01,2300.0,2,2274.0
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-05-01,2169.0,2,2143.0
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-06-01,2226.0,2,2200.0
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-07-01,2288.0,3,2312.8333333333335
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-08-01,2268.0,3,2292.8333333333335
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-09-01,2263.0,3,2287.8333333333335
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-10-01,2186.0,4,2172.125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-11-01,2436.0,4,2422.125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2015-12-01,2100.0,4,2086.125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-01-01,1945.0,1,1968.9166666666667
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-02-01,1948.0,1,1971.9166666666667
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-03-01,1980.0,1,2003.9166666666667
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-04-01,2397.0,2,2371.0
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-05-01,2358.0,2,2332.0
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-06-01,2367.0,2,2341.0
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-07-01,2321.0,3,2345.8333333333335
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-08-01,2139.0,3,2163.8333333333335
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-09-01,2032.0,3,2056.8333333333335
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-10-01,2157.0,4,2143.125
Jamkhed,sorgum(jawar),Jamkhed:sorgum(jawar),2016-11-01,2413.0,4,2399.125
Jamkhed,onion,Jamkhed:onion,2014-09-01,986.0,3,932.1
Jamkhed,onion,Jamkhed:onion,2014-10-01,994.0,4,1028.2857142857142
Jamkhed,onion,Jamkhed:onion,2014-11-01,1003.0,4,1037.2857142857142
Jamkhed,onion,Jamkhed:onion,2014-12-01,1133.0,4,1167.2857142857142
Jamkhed,onion,Jamkhed:onion,2015-01-01,992.0,1,1069.9166666666667
Jamkhed,onion,Jamkhed:onion,2015-02-01,1041.0,1,1118.9166666666667
Jamkhed,onion,Jamkhed:onion,2015-03-01,856.0,1,933.9166666666666
Jamkhed,onion,Jamkhed:onion,2015-04-01,788.0,2,744.4166666666666
Jamkhed,onion,Jamkhed:onion,2015-05-01,933.0,2,889.4166666666666
Jamkhed,onion,Jamkhed:onion,2015-06-01,1247.0,2,1203.4166666666667
Jamkhed,onion,Jamkhed:onion,2015-07-01,1372.0,3,1318.1
Jamkhed,onion,Jamkhed:onion,2015-08-01,1978.0,3,1924.1
Jamkhed,onion,Jamkhed:onion,2015-09-01,1978.0,3,1924.1
Jamkhed,onion,Jamkhed:onion,2015-10-01,1978.0,4,2012.2857142857142
Jamkhed,onion,Jamkhed:onion,2015-11-01,1803.0,4,1837.2857142857142
Jamkhed,onion,Jamkhed:onion,2015-12-01,1189.0,4,1223.2857142857142
Jamkhed,onion,Jamkhed:onion,2016-01-01,1064.0,1,1141.9166666666667
Jamkhed,onion,Jamkhed:onion,2016-02-01,703.0,1,780.9166666666666
Jamkhed,onion,Jamkhed:onion,2016-03-01,531.0,1,608.9166666666666
Jamkhed,onion,Jamkhed:onion,2016-04-01,519.0,2,475.4166666666667
Jamkhed,onion,Jamkhed:onion,2016-05-01,518.0,2,474.4166666666667
Jamkhed,onion,Jamkhed:onion,2016-06-01,663.0,2,619.4166666666666
Jamkhed,onion,Jamkhed:onion,2016-07-01,604.0,3,550.1
Jamkhed,onion,Jamkhed:onion,2016-08-01,471.0,3,417.1
Jamkhed,onion,Jamkhed:onion,2016-11-01,633.0,4,667.2857142857143
Kopargaon,bajri,Kopargaon:bajri,2014-09-01,1383.0,3,1391.25
Kopargaon,bajri,Kopargaon:bajri,2014-10-01,1363.0,4,1365.1875
Kopargaon,bajri,Kopargaon:bajri,2014-11-01,1429.0,4,1431.1875
Kopargaon,bajri,Kopargaon:bajri,2014-12-01,1378.0,4,1380.1875
Kopargaon,bajri,Kopargaon:bajri,2015-01-01,1400.0,1,1409.8333333333333
Kopargaon,bajri,Kopargaon:bajri,2015-02-01,1411.0,1,1420.8333333333333
Kopargaon,bajri,Kopargaon:bajri,2015-03-01,1407.0,1,1416.8333333333333
Kopargaon,bajri,Kopargaon:bajri,2015-04-01,1401.0,2,1385.25
Kopargaon,bajri,Kopargaon:bajri,2015-05-01,1358.0,2,1342.25
Kopargaon,bajri,Kopargaon:bajri,2015-06-01,1335.0,2,1319.25
Kopargaon,bajri,Kopargaon:bajri,2015-07-01,1343.0,3,1351.25
Kopargaon,bajri,Kopargaon:bajri,2015-08-01,1453.0,3,1461.25
Kopargaon,bajri,Kopargaon:bajri,2015-09-01,1450.0,3,1458.25
Kopargaon,bajri,Kopargaon:bajri,2015-10-01,1437.0,4,1439.1875
Kopargaon,bajri,Kopargaon:bajri,2015-11-01,1541.0,4,1543.1875
Kopargaon,bajri,Kopargaon:bajri,2015-12-01,1713.0,4,1715.1875
Kopargaon,bajri,Kopargaon:bajri,2016-01-01,1531.0,1,1540.8333333333333
Kopargaon,bajri,Kopargaon:bajri,2016-02-01,1629.0,1,1638.8333333333333
Kopargaon,bajri,Kopargaon:bajri,2016-03-01,1566.0,1,1575.8333333333333
Kopargaon,bajri,Kopargaon:bajri,2016-04-01,1750.0,2,1734.25
Kopargaon,bajri,Kopargaon:bajri,2016-05-01,1849.0,2,1833.25
Kopargaon,bajri,Kopargaon:bajri,2016-06-01,1827.0,2,1811.25
Kopargaon,bajri,Kopargaon:bajri,2016-07-01,1751.0,3,1759.25
Kopargaon,bajri,Kopargaon:bajri,2016-08-01,1606.0,3,1614.25
Kopargaon,bajri,Kopargaon:bajri,2016-09-01,1613.0,3,1621.25
Kopargaon,bajri,Kopargaon:bajri,2016-10-01,1391.0,4,1393.1875
Kopargaon,bajri,Kopargaon:bajri,2016-11-01,1320.0,4,1322.1875
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2014-09-01,1569.0,3,1574.16440171319
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2014-10-01,1488.0,4,1476.1368008655895
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2014-11-01,1571.0,4,1558.4750767203232
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2014-12-01,1568.0,4,1555.4989944605136
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-01-01,1623.0,1,1622.1204826243827
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-02-01,1594.0,1,1593.1361979687406
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-03-01,1529.0,1,1528.1714220164395
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-04-01,1529.0,2,1519.8246763457337
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-05-01,1479.0,2,1470.1247196307
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-06-01,1550.0,2,1540.6986581660478
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-07-01,1544.0,3,1549.0821136043119
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-08-01,1542.0,3,1547.0755305556017
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-09-01,1558.0,3,1563.1281949452837
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-10-01,1666.0,4,1652.7176816142958
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-11-01,1703.0,4,1689.422696151948
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2015-12-01,1615.0,4,1602.1242831975314
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-01-01,1629.0,1,1628.1172311738258
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-02-01,1649.0,1,1648.106393005303
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-03-01,1667.0,1,1666.0966386536327
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-04-01,1652.0,2,1642.086569864717
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-05-01,1674.0,2,1663.9545508193316
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-06-01,1768.0,2,1757.3904694435953
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-07-01,1767.0,3,1772.8161235355046
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-08-01,1676.0,3,1681.5165948191884
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-09-01,1691.0,3,1696.5659676845153
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-10-01,1692.0,4,1678.510394532646
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2016-11-01,1856.5,4,1841.6989051122089
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2014-09-01,1416.0,3,1428.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2014-10-01,1400.0,4,1363.8125
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2014-11-01,1476.0,4,1439.8125
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2014-12-01,1636.0,4,1599.8125
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-01-01,1158.0,1,1146.6666666666667
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-02-01,1486.0,1,1474.6666666666667
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-03-01,1473.0,1,1461.6666666666667
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-04-01,1324.0,2,1326.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-05-01,1328.0,2,1330.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-06-01,1415.0,2,1417.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-07-01,1267.0,3,1279.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-08-01,1335.0,3,1347.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-09-01,1497.0,3,1509.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-10-01,1339.0,4,1302.8125
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-11-01,1547.0,4,1510.8125
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2015-12-01,1448.0,4,1411.8125
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-01-01,1432.0,1,1420.6666666666667
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-02-01,1639.0,1,1627.6666666666667
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-03-01,1747.0,1,1735.6666666666667
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-04-01,1770.0,2,1772.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-05-01,1750.0,2,1752.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-06-01,1781.0,2,1783.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-07-01,1776.0,3,1788.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-08-01,1641.0,3,1653.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-09-01,1555.0,3,1567.0
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-10-01,1596.0,4,1559.8125
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2016-11-01,1963.0,4,1926.8125
Kopargaon,maize,Kopargaon:maize,2014-09-01,1061.0,3,1037.7697141221881
Kopargaon,maize,Kopargaon:maize,2014-10-01,1117.0,4,1145.714323300459
Kopargaon,maize,Kopargaon:maize,2014-11-01,1069.0,4,1096.4804043045576
Kopargaon,maize,Kopargaon:maize,2014-12-01,1036.0,4,1062.6320849948752
Kopargaon,maize,Kopargaon:maize,2015-01-01,1135.0,1,1121.731236569978
Kopargaon,maize,Kopargaon:maize,2015-02-01,1166.0,1,1152.3688298155014
Kopargaon,maize,Kopargaon:maize,2015-03-01,1207.0,1,1192.8895176563553
Kopargaon,maize,Kopargaon:maize,2015-04-01,1226.0,2,1216.996877572489
Kopargaon,maize,Kopargaon:maize,2015-05-01,1199.0,2,1190.1951518836984
Kopargaon,maize,Kopargaon:maize,2015-06-01,1195.0,2,1186.2245258557293
Kopargaon,maize,Kopargaon:maize,2015-07-01,1345.0,3,1315.5516168655447
Kopargaon,maize,Kopargaon:maize,2015-08-01,1318.0,3,1289.1427739990988
Kopargaon,maize,Kopargaon:maize,2015-09-01,1466.0,3,1433.9023571188764
Kopargaon,maize,Kopargaon:maize,2015-10-01,1320.0,4,1353.9327723872927
Kopargaon,maize,Kopargaon:maize,2015-11-01,1398.0,4,1433.9378907556327
Kopargaon,maize,Kopargaon:maize,2015-12-01,1402.0,4,1438.0407173386245
Kopargaon,maize,Kopargaon:maize,2016-01-01,1405.0,1,1388.5747906438933
Kopargaon,maize,Kopargaon:maize,2016-02-01,1389.0,1,1372.7618392913648
Kopargaon,maize,Kopargaon:maize,2016-03-01,1387.0,1,1370.785220372299
Kopargaon,maize,Kopargaon:maize,2016-04-01,1418.0,2,1407.5869269149994
Kopargaon,maize,Kopargaon:maize,2016-05-01,1456.0,2,1445.3078741807046
Kopargaon,maize,Kopargaon:maize,2016-06-01,1531.0,2,1519.7571122051227
Kopargaon,maize,Kopargaon:maize,2016-07-01,1681.0,3,1644.1949947590936
Kopargaon,maize,Kopargaon:maize,2016-08-01,1548.0,3,1514.1069910095637
Kopargaon,maize,Kopargaon:maize,2016-09-01,1633.0,3,1597.2459407743008
Kopargaon,maize,Kopargaon:maize,2016-10-01,1417.0,4,1453.426317024844
Kopargaon,maize,Kopargaon:maize,2016-11-01,1170.0,4,1200.0767755251004
Kopargaon,gram,Kopargaon:gram,2014-09-01,2493.0,3,2503.1666666666665
Kopargaon,gram,Kopargaon:gram,2014-10-01,2458.0,4,2423.1875
Kopargaon,gram,Kopargaon:gram,2014-11-01,2553.0,4,2518.1875
Kopargaon,gram,Kopargaon:gram,2014-12-01,2463.0,4,2428.1875
Kopargaon,gram,Kopargaon:gram,2015-01-01,2538.0,1,2454.5
Kopargaon,gram,Kopargaon:gram,2015-02-01,3316.0,1,3232.5
Kopargaon,gram,Kopargaon:gram,2015-03-01,3245.0,1,3161.5
Kopargaon,gram,Kopargaon:gram,2015-04-01,3681.0,2,3441.5
Kopargaon,gram,Kopargaon:gram,2015-05-01,4293.0,2,4053.5
Kopargaon,gram,Kopargaon:gram,2015-06-01,4042.0,2,3802.5
Kopargaon,gram,Kopargaon:gram,2015-07-01,3970.0,3,3980.1666666666665
Kopargaon,gram,Kopargaon:gram,2015-08-01,4006.0,3,4016.1666666666665
Kopargaon,gram,Kopargaon:gram,2015-09-01,4102.0,3,4112.166666666667
Kopargaon,gram,Kopargaon:gram,2015-10-01,4536.0,4,4501.1875
Kopargaon,gram,Kopargaon:gram,2015-11-01,4225.0,4,4190.1875
Kopargaon,gram,Kopargaon:gram,2015-12-01,4088.0,4,4053.1875
Kopargaon,gram,Kopargaon:gram,2016-01-01,4192.0,1,4108.5
Kopargaon,gram,Kopargaon:gram,2016-02-01,4178.0,1,4094.5
Kopargaon,gram,Kopargaon:gram,2016-03-01,4308.0,1,4224.5
Kopargaon,gram,Kopargaon:gram,2016-04-01,5276.0,2,5036.5
Kopargaon,gram,Kopargaon:gram,2016-05-01,5606.0,2,5366.5
Kopargaon,gram,Kopargaon:gram,2016-06-01,6385.0,2,6145.5
Kopargaon,gram,Kopargaon:gram,2016-07-01,7474.0,3,7484.166666666667
Kopargaon,gram,Kopargaon:gram,2016-08-01,5853.0,3,5863.166666666667
Kopargaon,gram,Kopargaon:gram,2016-09-01,6203.0,3,6213.166666666667
Kopargaon,gram,Kopargaon:gram,2016-10-01,8179.0,4,8144.1875
Kopargaon,gram,Kopargaon:gram,2016-11-01,6804.0,4,6769.1875
Kopargaon,soybean,Kopargaon:soybean,2014-09-01,3138.0,3,3201.6035301583206
Kopargaon,soybean,Kopargaon:soybean,2014-10-01,2989.0,4,2987.2806881610004
Kopargaon,soybean,Kopargaon:soybean,2014-11-01,3216.0,4,3214.1501147961785
Kopargaon,soybean,Kopargaon:soybean,2014-12-01,3199.0,4,3197.159893418214
Kopargaon,soybean,Kopargaon:soybean,2015-01-01,3233.0,1,3233.0263714438356
Kopargaon,soybean,Kopargaon:soybean,2015-02-01,3186.0,1,3186.0259880668295
Kopargaon,soybean,Kopargaon:soybean,2015-03-01,3160.0,1,3160.0257759859323
Kopargaon,soybean,Kopargaon:soybean,2015-04-01,3517.0,2,3493.5087417797968
Kopargaon,soybean,Kopargaon:soybean,2015-05-01,3729.0,2,3704.0927205279677
Kopargaon,soybean,Kopargaon:soybean,2015-06-01,3395.0,2,3372.3236219341516
Kopargaon,soybean,Kopargaon:soybean,2015-07-01,3255.0,3,3320.974981091566
Kopargaon,soybean,Kopargaon:soybean,2015-08-01,3110.0,3,3173.0360034392534
Kopargaon,soybean,Kopargaon:soybean,2015-09-01,3217.0,3,3282.204766258546
Kopargaon,soybean,Kopargaon:soybean,2015-10-01,3684.0,4,3681.8809150836823
Kopargaon,soybean,Kopargaon:soybean,2015-11-01,3678.0,4,3675.8843663620473
Kopargaon,soybean,Kopargaon:soybean,2015-12-01,3594.0,4,3591.932684259162
Kopargaon,soybean,Kopargaon:soybean,2016-01-01,3591.0,1,3591.0292916346466
Kopargaon,soybean,Kopargaon:soybean,2016-02-01,3594.0,1,3594.0293161055197
Kopargaon,soybean,Kopargaon:soybean,2016-03-01,3638.0,1,3638.0296750116527
Kopargaon,soybean,Kopargaon:soybean,2016-04-01,3893.0,2,3866.9973078614585
Kopargaon,soybean,Kopargaon:soybean,2016-05-01,3812.0,2,3786.5383348491855
Kopargaon,soybean,Kopargaon:soybean,2016-06-01,3671.0,2,3646.4801225685624
Kopargaon,soybean,Kopargaon:soybean,2016-07-01,3637.0,3,3710.7176670445547
Kopargaon,soybean,Kopargaon:soybean,2016-08-01,3298.0,3,3364.846539981562
Kopargaon,soybean,Kopargaon:soybean,2016-09-01,3052.0,3,3113.8604123783284
Kopargaon,soybean,Kopargaon:soybean,2016-10-01,2788.0,4,2786.3963059862394
Kopargaon,soybean,Kopargaon:soybean,2016-11-01,2705.0,4,2703.4440486702933
Kopargaon,onion,Kopargaon:onion,2014-09-01,1425.0,3,1366.0416666666667
Kopargaon,onion,Kopargaon:onion,2014-10-01,1542.0,4,1637.84375
Kopargaon,onion,Kopargaon:onion,2014-11-01,1084.0,4,1179.84375
Kopargaon,onion,Kopargaon:onion,2014-12-01,1056.0,4,1151.84375
Kopargaon,onion,Kopargaon:onion,2015-01-01,1178.0,1,1226.3333333333333
Kopargaon,onion,Kopargaon:onion,2015-02-01,1644.0,1,1692.3333333333333
Kopargaon,onion,Kopargaon:onion,2015-03-01,1138.0,1,1186.3333333333333
Kopargaon,onion,Kopargaon:onion,2015-04-01,988.0,2,923.75
Kopargaon,onion,Kopargaon:onion,2015-05-01,1244.0,2,1179.75
Kopargaon,onion,Kopargaon:onion,2015-06-01,1723.0,2,1658.75
Kopargaon,onion,Kopargaon:onion,2015-07-01,2164.0,3,2105.0416666666665
